t_sec,alpha_x,alpha_y,alpha_z,omega_z_abs,residual_rms,a_c_x,a_c_y,a_c_z,s1_raw_x,s1_raw_y,s1_raw_z,s1_cal_x,s1_cal_y,s1_cal_z,s1_disk_x,s1_disk_y,s1_disk_z,s2_raw_x,s2_raw_y,s2_raw_z,s2_cal_x,s2_cal_y,s2_cal_z,s2_disk_x,s2_disk_y,s2_disk_z,s3_raw_x,s3_raw_y,s3_raw_z,s3_cal_x,s3_cal_y,s3_cal_z,s3_disk_x,s3_disk_y,s3_disk_z,s4_raw_x,s4_raw_y,s4_raw_z,s4_cal_x,s4_cal_y,s4_cal_z,s4_disk_x,s4_disk_y,s4_disk_z
12.2537,-1.021944,0.122179,4.907639,1.180016,0.055216,0.032513,-0.815601,9.765789,-0.0819,-0.0975,0.975,-0.06062,-0.09137,0.98328,-0.59446,-0.89605,9.64265,-0.0429,0.0117,0.9126,-0.07916,-0.02338,0.99041,-0.12961,-0.23756,9.74248,-0.1209,-0.0819,0.9867,-0.08802,-0.09598,1.00505,0.59694,-0.56992,9.90427,-0.1053,-0.0585,1.0101,-0.06844,-0.08132,1.00397,0.25718,-1.55887,9.77375
12.2756,-1.709964,0.916722,4.57169,1.066015,0.055923,0.165388,-0.622779,9.791643,-0.0585,-0.0741,0.9633,-0.03818,-0.0683,0.97125,-0.3744,-0.66979,9.5247,-0.0624,0.0234,0.9087,-0.09813,-0.01213,0.98648,-0.02184,-0.0472,9.72237,-0.1326,-0.0936,0.9906,-0.09936,-0.10718,1.00899,0.70349,-0.4641,9.96245,-0.078,-0.0702,1.0257,-0.0417,-0.09274,1.01967,0.3543,-1.31002,9.95705
12.2975,-3.099352,1.561299,-5.359133,1.027073,0.084447,0.057373,-0.655594,9.754883,0.0624,-0.0702,0.9477,0.07776,-0.06445,0.95521,0.76258,-0.63208,9.36743,0.078,0.0156,0.9048,0.03845,-0.01963,0.98255,-0.08092,-1.3762,9.54578,0.0195,-0.1014,1.014,0.04809,-0.11465,1.03258,-0.74922,-0.46996,10.16086,0.0429,-0.0663,1.014,0.07669,-0.08893,1.0079,0.29706,-0.14413,9.94547
12.3194,-0.448442,-0.568994,-5.574258,0.991202,0.046888,-0.036632,-0.716893,9.719404,0.0624,-0.0858,0.975,0.07776,-0.07984,0.98328,0.76258,-0.78292,9.64265,0.0819,0.0,0.9321,0.04225,-0.03462,1.01005,-0.22453,-1.44295,9.81158,0.0195,-0.0858,0.975,0.04809,-0.09971,0.99326,-0.73517,-0.55501,9.75746,0.0468,-0.039,0.9867,0.08051,-0.06229,0.98043,0.05059,-0.08669,9.66592
12.3412,0.245687,-1.508244,-3.152888,1.295137,0.063011,-0.223597,-0.980698,9.769117,-0.0078,-0.117,0.9906,0.01044,-0.1106,0.99931,0.1024,-1.08461,9.79993,0.0858,-0.0195,0.9477,0.04604,-0.05336,1.02576,-0.40618,-1.49817,9.96281,0.0117,-0.0702,0.975,0.04053,-0.08477,0.99326,-0.65619,-0.69754,9.73703,-0.0117,-0.039,0.9828,0.02322,-0.06229,0.97651,0.06557,-0.64248,9.5767
12.3631,2.068292,-1.773544,7.317121,1.377533,0.043278,-0.095597,-0.95539,9.709997,-0.1287,-0.1248,1.0023,-0.1055,-0.11829,1.01134,-1.03458,-1.16003,9.91788,-0.0624,-0.0117,0.936,-0.09813,-0.04587,1.01398,-0.34963,-0.07919,9.99387,-0.1482,-0.0624,0.936,-0.11448,-0.0773,0.95394,0.87428,-0.66564,9.3884,-0.1443,-0.0429,0.9906,-0.10663,-0.0661,0.98436,0.12754,-1.9167,9.53984
12.3849,-0.563449,-0.044787,7.013748,1.14978,0.059799,0.117558,-0.790409,9.760545,-0.0975,-0.0936,0.975,-0.07558,-0.08753,0.98328,-0.74116,-0.85834,9.64265,-0.0741,0.0078,0.9165,-0.10951,-0.02712,0.99433,-0.16924,0.05402,9.81205,-0.1716,-0.0702,0.975,-0.13717,-0.08477,0.99326,1.08495,-0.64641,9.7869,-0.1209,-0.0624,1.014,-0.08371,-0.08513,1.0079,0.29569,-1.7109,9.80058
12.4068,-1.599787,1.67384,4.322648,0.998947,0.077738,0.273161,-0.525921,9.781184,-0.0312,-0.0663,0.9633,-0.012,-0.06061,0.97125,-0.11766,-0.59437,9.5247,-0.0741,0.0273,0.897,-0.10951,-0.00838,0.97469,0.01239,0.07623,9.61864,-0.1482,-0.0975,0.9867,-0.11448,-0.11092,1.00505,0.85136,-0.41761,9.93425,-0.0624,-0.0702,1.0335,-0.02643,-0.09274,1.02751,0.34655,-1.16794,10.04715
12.4286,-2.686188,1.516711,-4.84416,0.863453,0.042766,0.167366,-0.516782,9.719579,0.0741,-0.0624,0.9477,0.08898,-0.05676,0.95521,0.87261,-0.55666,9.36743,0.0507,0.0234,0.9009,0.01189,-0.01213,0.97862,-0.01073,-1.11229,9.53376,-0.0117,-0.1014,1.0023,0.01785,-0.11465,1.02078,-0.45011,-0.44336,10.05509,0.0624,-0.0624,1.0101,0.09578,-0.08513,1.00397,0.2577,0.04519,9.92204
12.4505,-1.01938,-0.697089,-5.802348,0.937916,0.0469,-0.147932,-0.722555,9.725519,0.0468,-0.0858,0.9633,0.0628,-0.07984,0.97125,0.61587,-0.78292,9.5247,0.0858,-0.0078,0.9399,0.04604,-0.04212,1.01791,-0.29677,-1.48884,9.88508,0.0351,-0.0819,0.9789,0.06321,-0.09598,0.99719,-0.88304,-0.6015,9.78566,0.0546,-0.0312,0.9906,0.08815,-0.05468,0.98436,-0.02779,-0.01696,9.70663
12.4723,1.14314,-1.9496,-3.882863,1.169834,0.052252,-0.158842,-0.899926,9.745087,0.0234,-0.1092,0.9945,0.04036,-0.10291,1.00332,0.39581,-1.00919,9.83925,0.078,-0.0156,0.9555,0.03845,-0.04962,1.03362,-0.36939,-1.4317,10.0468,0.0117,-0.0702,0.9555,0.04053,-0.08477,0.9736,-0.65161,-0.66771,9.5466,0.0039,-0.0312,0.9789,0.0385,-0.05468,0.97259,-0.01019,-0.4911,9.5477
12.4942,1.078124,-0.417251,0.553159,1.316597,0.074869,0.03428,-0.8815,9.728443,-0.0039,-0.117,0.9945,0.01418,-0.1106,1.00332,0.13908,-1.08461,9.83925,0.0078,-0.0078,0.9243,-0.02984,-0.04212,1.00219,-0.30674,-0.73281,9.80905,-0.0702,-0.0663,0.9555,-0.03887,-0.08103,0.9736,0.12757,-0.68104,9.56325,-0.0507,-0.0507,0.9984,-0.01497,-0.07371,0.9922,0.17721,-1.02754,9.70223
12.5161,-0.168159,0.002445,9.420421,1.214587,0.032949,0.129006,-0.790383,9.697807,-0.1287,-0.1014,0.975,-0.1055,-0.09522,0.98328,-1.03458,-0.93377,9.64265,-0.1092,0.0156,0.9048,-0.14366,-0.01963,0.98255,-0.10073,0.39993,9.73112,-0.1989,-0.0741,0.9633,-0.16363,-0.0885,0.98146,1.34579,-0.58473,9.6857,-0.156,-0.0624,1.0101,-0.11809,-0.08513,1.00397,0.30554,-2.04296,9.73175
12.5380,-3.694289,1.640875,4.533557,0.884021,0.096932,0.282645,-0.628977,9.769534,-0.0312,-0.0663,0.936,-0.012,-0.06061,0.94318,-0.11766,-0.59437,9.24947,-0.0624,0.0312,0.897,-0.09813,-0.00463,0.97469,0.05038,-0.03433,9.60669,-0.1482,-0.0936,1.014,-0.11448,-0.10718,1.03258,0.84618,-0.49554,10.19521,-0.0858,-0.0702,1.0335,-0.04934,-0.09274,1.02751,0.35168,-1.39167,10.02676
12.5598,-0.926533,1.628053,-1.422415,0.783157,0.056867,0.095005,-0.454586,9.775051,0.0156,-0.0468,0.975,0.03288,-0.04138,0.98328,0.32246,-0.40582,9.64265,0.0039,0.0195,0.9009,-0.03363,-0.01588,0.97862,-0.05244,-0.66871,9.58046,-0.0468,-0.1053,0.9828,-0.01618,-0.11839,1.00112,-0.11335,-0.36757,9.87985,0.0195,-0.0585,1.0218,0.05377,-0.08132,1.01574,0.22335,-0.37624,9.99724
12.5817,-4.088937,-0.513603,-9.232752,0.957664,0.051518,-0.043234,-0.70478,9.754154,0.1092,-0.0858,0.9282,0.12264,-0.07984,0.93517,1.2027,-0.78292,9.17084,0.1287,0.0039,0.9438,0.08777,-0.03087,1.02183,-0.18153,-1.89852,9.87983,0.0702,-0.0975,1.0218,0.09724,-0.11092,1.04044,-1.23142,-0.53221,10.2176,0.0975,-0.039,0.9906,0.13016,-0.06229,0.98436,0.03732,0.39453,9.74835
12.6036,2.471089,-1.076719,-2.606169,1.2356,0.068039,-0.300008,-0.864553,9.826891,-0.0078,-0.1092,1.0179,0.01044,-0.10291,1.02738,0.1024,-1.00919,10.07515,0.0546,-0.0273,0.9516,0.01569,-0.06086,1.02969,-0.48256,-1.20704,10.03275,0.0156,-0.078,0.9438,0.04431,-0.09224,0.9618,-0.68835,-0.57855,9.44256,-0.0117,-0.0195,1.0023,0.02322,-0.04326,0.99613,-0.13152,-0.66343,9.75711
12.6254,-0.038843,-2.527494,-2.391233,1.28622,0.059086,-0.118701,-1.005784,9.72988,0.0039,-0.1209,0.9789,0.02166,-0.11444,0.98729,0.21243,-1.12232,9.68197,0.0663,-0.0117,0.9594,0.02707,-0.04587,1.03755,-0.33344,-1.32424,10.09633,-0.0039,-0.0624,0.9711,0.02541,-0.0773,0.98933,-0.50464,-0.75957,9.69192,-0.0312,-0.0468,0.9711,0.00413,-0.0699,0.96474,0.15085,-0.817,9.4493
12.6472,1.349124,1.700404,8.052008,1.379658,0.104597,0.171837,-0.911693,9.786048,-0.1014,-0.1131,1.0023,-0.07932,-0.10675,1.01134,-0.77784,-1.0469,9.91788,-0.0624,0.0039,0.897,-0.09813,-0.03087,0.97469,-0.2069,-0.03746,9.60925,-0.2028,-0.0741,0.9516,-0.16741,-0.0885,0.96966,1.38558,-0.56574,9.57251,-0.1482,-0.0624,1.0413,-0.11045,-0.08513,1.03536,0.28651,-1.99667,10.04455
12.6691,-3.413946,0.590243,5.266628,1.115303,0.039127,0.219808,-0.57163,9.770955,-0.0702,-0.0819,0.9399,-0.0494,-0.07599,0.94719,-0.48443,-0.74521,9.28879,-0.0819,0.0351,0.9087,-0.1171,-0.00089,0.98648,0.08636,0.13915,9.74058,-0.1482,-0.0975,1.0101,-0.11448,-0.11092,1.02865,0.84587,-0.4534,10.16276,-0.0702,-0.078,1.0179,-0.03407,-0.10035,1.01182,0.43143,-1.22706,9.89169
12.6910,-1.176737,1.889974,3.73619,0.939344,0.063651,0.039463,-0.400313,9.825399,-0.0624,-0.0468,0.9711,-0.04192,-0.04138,0.97927,-0.41107,-0.40582,9.60334,-0.0702,0.0078,0.9009,-0.10572,-0.02712,0.97862,-0.17054,0.033,9.65492,-0.117,-0.1092,0.9828,-0.08423,-0.12212,1.00112,0.55224,-0.31182,9.90458,-0.0351,-0.0546,1.0413,0.00031,-0.07751,1.03536,0.18723,-0.91662,10.13876
12.7128,-4.265469,-1.7164,-4.850088,0.758024,0.107181,-0.036715,-0.76584,9.729797,0.0546,-0.0741,0.9204,0.07028,-0.0683,0.92715,0.68923,-0.66979,9.0922,0.0819,0.0039,0.9555,0.04225,-0.03087,1.03362,-0.1852,-1.46647,10.04111,0.0117,-0.0897,1.0179,0.04053,-0.10345,1.03651,-0.67238,-0.58228,10.18416,0.0195,-0.0351,0.9828,0.05377,-0.05849,0.97651,0.02148,-0.34483,9.60171
12.7346,2.498762,-0.937815,-6.305071,1.033497,0.068002,-0.311947,-0.669489,9.72159,0.0273,-0.0975,1.0101,0.0441,-0.09137,1.01936,0.43249,-0.89605,9.99652,0.0858,-0.0234,0.9399,0.04604,-0.05711,1.01791,-0.44379,-1.49063,9.88654,0.0507,-0.078,0.936,0.07834,-0.09224,0.95394,-1.01993,-0.57641,9.35684,0.0858,-0.0117,0.9828,0.1187,-0.03565,0.97651,-0.21656,0.28514,9.64646
12.7565,1.083948,-1.384204,-6.101615,1.227366,0.047819,-0.121191,-0.978524,9.66878,0.0507,-0.117,0.9867,0.06654,-0.1106,0.99531,0.65255,-1.08461,9.76061,0.117,-0.0117,0.9438,0.07639,-0.04587,1.02183,-0.32979,-1.7893,9.89287,0.0429,-0.0585,0.9516,0.07078,-0.07356,0.96966,-0.94338,-0.77898,9.48312,0.0273,-0.0468,0.975,0.06141,-0.0699,0.96866,0.13586,-0.26121,9.53852
12.7783,1.968626,1.759672,2.771673,1.32914,0.091748,0.040525,-0.934589,9.765841,-0.0351,-0.1209,1.0062,-0.01574,-0.11444,1.01535,-0.15434,-1.12232,9.9572,-0.0156,0.0039,0.9009,-0.0526,-0.03087,0.97862,-0.20152,-0.48549,9.60123,-0.0858,-0.0663,0.9438,-0.05399,-0.08103,0.9618,0.2785,-0.6588,9.45323,-0.0936,-0.0585,1.0374,-0.05698,-0.08132,1.03144,0.23946,-1.47175,10.0517
12.8002,-0.659183,1.727074,7.89047,1.184491,0.040319,0.241961,-0.672793,9.736979,-0.1014,-0.0897,0.9711,-0.07932,-0.08368,0.97927,-0.77784,-0.82063,9.60334,-0.0975,0.0273,0.8892,-0.13228,-0.00838,0.96683,0.00906,0.30624,9.56518,-0.195,-0.0819,0.9711,-0.15985,-0.09598,0.98933,1.30447,-0.52539,9.77209,-0.1131,-0.078,1.0335,-0.07608,-0.10035,1.02751,0.43216,-1.65138,10.00731
12.8220,-3.754902,0.914733,6.011909,0.849685,0.046947,0.208385,-0.480458,9.784562,-0.0702,-0.0624,0.936,-0.0494,-0.05676,0.94318,-0.48443,-0.55666,9.24947,-0.1014,0.0312,0.9048,-0.13607,-0.00463,0.98255,0.04712,0.32771,9.72194,-0.1638,-0.1014,1.014,-0.1296,-0.11465,1.03258,0.99191,-0.41884,10.21073,-0.0741,-0.0624,1.0257,-0.03788,-0.08513,1.01967,0.27894,-1.27405,9.95611
12.8438,-2.257073,-0.154421,0.229156,0.666999,0.110111,-0.234051,-0.426938,9.743999,-0.0507,-0.0468,0.9516,-0.0307,-0.04138,0.95922,-0.30104,-0.40582,9.40675,-0.0351,0.0039,0.9204,-0.07157,-0.03087,0.99826,-0.20144,-0.32044,9.81211,-0.0117,-0.1053,0.9945,0.01785,-0.11839,1.01292,-0.4495,-0.39526,9.98456,-0.0039,-0.0351,1.0023,0.03086,-0.05849,0.99613,0.01578,-0.58623,9.77258
12.8657,0.368513,-1.857403,-7.166302,0.781844,0.089446,-0.247878,-0.693546,9.763909,0.0351,-0.0858,0.9828,0.05158,-0.07984,0.9913,0.50584,-0.78292,9.72129,0.1092,-0.0039,0.9633,0.0688,-0.03837,1.04148,-0.25496,-1.73437,10.09144,0.0585,-0.0819,0.9633,0.0859,-0.09598,0.98146,-1.10165,-0.58417,9.62695,0.0897,-0.0195,0.9789,0.12252,-0.04326,0.97259,-0.14074,0.32728,9.61595
12.8875,2.517931,-1.496158,-4.143864,1.185117,0.050048,-0.252019,-0.857661,9.747895,0.0156,-0.1092,1.0101,0.03288,-0.10291,1.01936,0.32246,-1.00919,9.99652,0.0741,-0.0234,0.9516,0.03466,-0.05711,1.02969,-0.44374,-1.3916,10.01308,0.0273,-0.0702,0.936,0.05565,-0.08477,0.95394,-0.79521,-0.64224,9.35193,0.0156,-0.0234,0.9867,0.04995,-0.04707,0.98043,-0.09158,-0.38762,9.63006
12.9094,0.855804,-0.860141,-3.255518,1.226484,0.065867,-0.004137,-0.948651,9.793655,0.0234,-0.117,0.9906,0.04036,-0.1106,0.99931,0.39581,-1.08461,9.79993,0.078,0.0,0.9516,0.03845,-0.03462,1.02969,-0.2228,-1.42592,10.00702,-0.0156,-0.0624,0.9594,0.01406,-0.0773,0.97753,-0.39076,-0.73841,9.58084,0.0,-0.0546,1.0023,0.03468,-0.07751,0.99613,0.20119,-0.54567,9.78683
12.9312,0.468722,2.507477,0.450948,1.257427,0.04688,0.143523,-0.651013,9.769176,0.0,-0.0897,0.9906,0.01792,-0.08368,0.99931,0.17575,-0.82063,9.79993,-0.0078,0.0156,0.8892,-0.04501,-0.01963,0.96683,-0.09172,-0.54617,9.47746,-0.0741,-0.0936,0.9633,-0.04265,-0.10718,0.98146,0.15422,-0.43866,9.67993,-0.0234,-0.0702,1.0374,0.01176,-0.09274,1.03144,0.33584,-0.79859,10.11938
12.9531,-2.509716,0.894103,7.478047,1.080893,0.05805,0.175995,-0.610968,9.748097,-0.0897,-0.078,0.9516,-0.0681,-0.07215,0.95922,-0.66781,-0.7075,9.40675,-0.1092,0.0234,0.897,-0.14366,-0.01213,0.97469,-0.02808,0.40881,9.65376,-0.1716,-0.0936,0.9984,-0.13717,-0.10718,1.01685,1.07211,-0.46515,10.04923,-0.117,-0.0663,1.0218,-0.0799,-0.08893,1.01574,0.32776,-1.68003,9.88265
12.9749,-2.715,-1.52085,9.529799,0.958585,0.077391,-0.012389,-0.566603,9.748416,-0.1521,-0.0624,0.9438,-0.12794,-0.05676,0.9512,-1.25464,-0.55666,9.32811,-0.1248,0.0039,0.9321,-0.15883,-0.03087,1.01005,-0.20964,0.51864,10.01587,-0.195,-0.0975,0.9945,-0.15985,-0.11092,1.01292,1.29408,-0.41648,10.02315,-0.1326,-0.0429,0.9984,-0.09517,-0.0661,0.9922,0.12065,-1.81191,9.62654
12.9968,-1.649719,-1.062153,-0.394659,0.677257,0.0568,-0.20357,-0.52913,9.783542,-0.039,-0.0546,0.9672,-0.01948,-0.04907,0.97526,-0.19101,-0.48124,9.56402,0.0039,-0.0078,0.936,-0.03363,-0.04212,1.01398,-0.30586,-0.70779,9.92786,-0.039,-0.1014,0.9945,-0.00862,-0.11465,1.01292,-0.18896,-0.42382,9.98635,0.0039,-0.0195,0.9906,0.0385,-0.04326,0.98436,-0.12844,-0.50367,9.65595
13.0186,-1.92646,-1.863384,-5.935484,0.521394,0.079275,-0.237822,-0.716507,9.699885,0.0312,-0.0702,0.9516,0.04784,-0.06445,0.95922,0.46917,-0.63208,9.40675,0.1014,-0.0117,0.9516,0.06122,-0.04587,1.02969,-0.33059,-1.64928,9.98495,0.0351,-0.0819,0.9906,0.06321,-0.09598,1.00899,-0.88579,-0.6194,9.89992,0.0585,-0.0117,0.9711,0.09197,-0.03565,0.96474,-0.20408,0.03473,9.50792
13.0405,3.079241,0.385618,-5.285456,1.099582,0.059397,-0.042582,-0.816767,9.684191,0.0468,-0.0975,1.014,0.0628,-0.09137,1.02337,0.61587,-0.89605,10.03584,0.1014,0.0,0.9204,0.06122,-0.03462,0.99826,-0.22375,-1.61599,9.67733,0.0117,-0.0741,0.9243,0.04053,-0.0885,0.94214,-0.64551,-0.58382,9.24755,0.039,-0.0429,0.9984,0.07287,-0.0661,0.9922,0.08306,-0.17121,9.77605
13.0623,-0.655369,1.426937,-2.412245,1.155106,0.047861,0.066363,-0.903799,9.66198,0.0312,-0.1131,0.9672,0.04784,-0.10675,0.97526,0.46917,-1.0469,9.56402,0.0546,0.0039,0.897,0.01569,-0.03087,0.97469,-0.19452,-1.14754,9.49341,-0.0312,-0.0585,0.975,-0.00106,-0.07356,0.99326,-0.24502,-0.7941,9.73179,-0.0078,-0.0585,1.0101,0.02704,-0.08132,1.00397,0.23582,-0.62666,9.8587
13.0841,2.317959,1.038572,-0.265803,1.295655,0.070185,0.131861,-0.741481,9.731775,-0.0078,-0.0936,1.0101,0.01044,-0.08753,1.01936,0.1024,-0.85834,9.99652,0.0312,0.0117,0.9087,-0.00708,-0.02338,0.98648,-0.1222,-0.93661,9.63079,-0.078,-0.0858,0.936,-0.04643,-0.09971,0.95394,0.20012,-0.46817,9.40312,-0.0156,-0.0702,1.014,0.0194,-0.09274,1.0079,0.34712,-0.7028,9.89667
13.1060,-3.372134,1.060389,9.229929,1.119338,0.052997,0.00438,-0.738244,9.657831,-0.1404,-0.0858,0.936,-0.11672,-0.07984,0.94318,-1.14461,-0.78292,9.24947,-0.1053,0.0,0.8814,-0.13986,-0.03462,0.95898,-0.24992,0.38509,9.49883,-0.1872,-0.0819,1.0062,-0.15229,-0.09598,1.02471,1.22213,-0.58126,10.11274,-0.1482,-0.0507,1.014,-0.11045,-0.07371,1.0079,0.18991,-1.97389,9.77029
13.1279,-1.898413,-3.247733,2.768599,0.835422,0.055127,-0.11574,-0.413343,9.751869,-0.0624,-0.0507,0.9555,-0.04192,-0.04523,0.96323,-0.41107,-0.44353,9.44606,-0.0702,0.0,0.9594,-0.10572,-0.03462,1.03755,-0.23762,-0.0278,10.23039,-0.078,-0.1092,0.9867,-0.04643,-0.12212,1.00505,0.18088,-0.32866,9.93206,-0.0351,-0.0312,0.9672,0.00031,-0.05468,0.96082,0.00486,-0.85338,9.39897
13.1497,-2.498319,-0.819546,3.168546,0.490087,0.130186,-0.288407,-0.568676,9.868568,-0.1014,-0.0546,0.9516,-0.07932,-0.04907,0.95922,-0.77784,-0.48124,9.40675,-0.0312,-0.0039,0.9516,-0.06778,-0.03837,1.02969,-0.27111,-0.39029,10.11551,-0.078,-0.1092,0.9984,-0.04643,-0.12212,1.01685,0.17813,-0.34656,10.04631,-0.0507,-0.0039,1.0218,-0.01497,-0.02804,1.01574,-0.28281,-1.05662,9.9057
13.1716,-2.744711,-1.681392,-5.718774,0.743915,0.09216,-0.061998,-0.732556,9.664448,0.0468,-0.0702,0.9438,0.0628,-0.06445,0.9512,0.61587,-0.63208,9.32811,0.1053,0.0039,0.9399,0.06501,-0.03087,1.01791,-0.18444,-1.67251,9.86468,0.0156,-0.0897,1.0023,0.04431,-0.10345,1.02078,-0.70576,-0.55951,10.03075,0.0468,-0.0351,0.9633,0.08051,-0.05849,0.95689,0.02633,-0.06613,9.43425
13.1935,2.890577,1.624496,-4.647247,1.08891,0.050016,-0.046245,-0.742995,9.691167,0.0429,-0.0897,1.014,0.05906,-0.08368,1.02337,0.5792,-0.82063,10.03584,0.078,0.0039,0.9009,0.03845,-0.03087,0.97862,-0.19162,-1.37355,9.50855,0.0156,-0.0819,0.9282,0.04431,-0.09598,0.94607,-0.68591,-0.51852,9.29585,0.0312,-0.0468,1.014,0.06523,-0.0699,1.0079,0.11336,-0.25928,9.92443
13.2160,1.590128,-0.638814,-6.510209,1.230089,0.060278,0.133932,-0.90065,9.718952,0.0819,-0.1092,0.9984,0.09646,-0.10291,1.00733,0.94597,-1.00919,9.87856,0.1248,0.0117,0.9399,0.08398,-0.02338,1.01791,-0.10887,-1.85663,9.84464,0.0078,-0.0702,0.9477,0.03675,-0.08477,0.96573,-0.61273,-0.65469,9.47149,0.0468,-0.0663,0.9867,0.08051,-0.08893,0.98043,0.31136,-0.08209,9.68111
13.2392,1.690964,2.316893,5.903751,1.193835,0.066261,-0.099462,-0.771466,9.740907,-0.1131,-0.1014,1.0023,-0.09054,-0.09522,1.01134,-0.88787,-0.93377,9.91788,-0.0507,-0.0078,0.8853,-0.08675,-0.04212,0.96291,-0.31722,-0.13783,9.48381,-0.1404,-0.078,0.9438,-0.10692,-0.09224,0.9618,0.79346,-0.53504,9.485,-0.0936,-0.0351,1.0413,-0.05698,-0.05849,1.03536,0.01378,-1.47922,10.07694
13.2616,-3.336798,-3.09802,5.391606,0.888199,0.059246,-0.102951,-0.59943,9.701099,-0.1092,-0.078,0.9321,-0.0868,-0.07215,0.93917,-0.85119,-0.7075,9.21015,-0.078,0.0,0.9516,-0.11331,-0.03462,1.02969,-0.2393,0.05419,10.16148,-0.1287,-0.0858,1.0023,-0.09558,-0.09971,1.02078,0.66614,-0.55543,10.06437,-0.0702,-0.0312,0.9672,-0.03407,-0.05468,0.96082,0.01254,-1.18898,9.36839
13.2931,-3.270355,0.610279,2.879377,0.664057,0.06028,-0.227325,-0.421105,9.757332,-0.0702,-0.0507,0.9399,-0.0494,-0.04523,0.94719,-0.48443,-0.44353,9.28879,-0.0663,-0.0078,0.9087,-0.10192,-0.04212,0.98648,-0.3163,-0.01379,9.72915,-0.0702,-0.1131,1.0062,-0.03887,-0.12586,1.02471,0.10098,-0.32449,10.126,-0.0351,-0.0117,1.0179,0.00031,-0.03565,1.01182,-0.20956,-0.90262,9.88538
13.3158,-3.223971,-1.029418,-6.863753,0.784106,0.090426,-0.034059,-0.525212,9.808763,0.0741,-0.0624,0.936,0.08898,-0.05676,0.94318,0.87261,-0.55666,9.24947,0.0741,0.0039,0.9594,0.03466,-0.03087,1.03755,-0.18559,-1.39645,10.08715,0.0351,-0.0975,1.0062,0.06321,-0.11092,1.02471,-0.89435,-0.49856,10.07481,0.0936,-0.0429,0.9984,0.12634,-0.0661,0.9922,0.07109,0.35083,9.82362
13.3378,1.829284,1.664982,-6.256175,1.08533,0.062107,-0.067121,-0.762233,9.725756,0.0585,-0.0897,1.0023,0.07402,-0.08368,1.01134,0.7259,-0.82063,9.91788,0.1092,0.0,0.9087,0.0688,-0.03462,0.98648,-0.22422,-1.67801,9.55466,0.0312,-0.0858,0.9438,0.05943,-0.09971,0.9618,-0.83898,-0.51055,9.44959,0.0546,-0.0429,1.0179,0.08815,-0.0661,1.01182,0.06881,-0.03974,9.9809
13.3599,0.86828,-0.583601,-3.532139,1.247978,0.037331,-0.077966,-0.936919,9.756015,0.0195,-0.1209,0.9984,0.03662,-0.11444,1.00733,0.35914,-1.12232,9.87856,0.0741,0.0,0.9321,0.03466,-0.03462,1.01005,-0.22535,-1.36895,9.81931,0.0078,-0.0663,0.9672,0.03675,-0.08103,0.98539,-0.61609,-0.7207,9.65628,0.0,-0.0507,0.9906,0.03468,-0.07371,0.98436,0.17044,-0.53572,9.66991
13.3818,1.768413,0.627394,-0.352271,1.28264,0.032608,-0.080984,-0.748779,9.728923,-0.0234,-0.1092,1.0023,-0.00452,-0.10291,1.01134,-0.04431,-1.00919,9.91788,0.0156,-0.0039,0.9126,-0.02225,-0.03837,0.99041,-0.27045,-0.79439,9.68601,-0.0468,-0.0819,0.9438,-0.01618,-0.09598,0.9618,-0.09685,-0.52497,9.46517,-0.0117,-0.0429,1.0101,0.02322,-0.0661,1.00397,0.08767,-0.66657,9.84663
13.4037,-1.882978,-1.936906,8.055682,1.16105,0.078567,-0.076021,-0.652554,9.7915,-0.1482,-0.0858,0.9594,-0.1242,-0.07984,0.96724,-1.21796,-0.78292,9.48538,-0.0975,-0.0039,0.9438,-0.13228,-0.03837,1.02183,-0.27898,0.24674,10.10452,-0.1716,-0.0897,0.9906,-0.13717,-0.10345,1.00899,1.07517,-0.4894,9.96742,-0.1092,-0.0429,0.9945,-0.07226,-0.0661,0.98828,0.11769,-1.58464,9.60867
13.4256,-3.613533,-0.834032,7.095245,0.948903,0.10031,-0.145461,-0.56562,9.723957,-0.1209,-0.0624,0.9321,-0.09802,-0.05676,0.93917,-0.96122,-0.55666,9.21015,-0.1053,0.0,0.9204,-0.13986,-0.03462,0.99826,-0.24562,0.34516,9.88198,-0.1248,-0.1092,1.0062,-0.0918,-0.12212,1.02471,0.62084,-0.34543,10.13522,-0.1209,-0.0312,1.0023,-0.08371,-0.05468,0.99613,0.00416,-1.70554,9.66847
13.4476,-2.028386,-0.025567,-1.881352,0.796272,0.034464,-0.107974,-0.352814,9.780823,-0.0039,-0.0429,0.9594,0.01418,-0.03754,0.96724,0.13908,-0.36811,9.48538,-0.0039,0.0,0.9243,-0.04122,-0.03462,1.00219,-0.23447,-0.62091,9.8199,-0.0234,-0.117,0.9945,0.0065,-0.12959,1.01292,-0.34204,-0.28347,10.00465,0.0429,-0.0351,1.0023,0.07669,-0.05849,0.99613,0.00553,-0.13877,9.81336
13.4694,-3.940164,0.576583,-9.114272,0.873291,0.049669,-0.082885,-0.599072,9.741817,0.0936,-0.0702,0.9282,0.10768,-0.06445,0.93517,1.056,-0.63208,9.17084,0.1209,0.0,0.9282,0.08019,-0.03462,1.00612,-0.22083,-1.80899,9.73465,0.0702,-0.0975,1.0179,0.09724,-0.11092,1.03651,-1.2305,-0.52624,10.17952,0.117,-0.0429,1.0023,0.14925,-0.0661,0.99613,0.0638,0.57102,9.88226
